,invoice,date,day,time,item_name,item_size,transaction,category,store_category,package_id,campaign,qty,unit_price,sale_amount
17165,9770,2019-01-30,Wed,15:35:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_2,0.49,2.2,1.08
17166,9769,2019-01-30,Wed,15:33:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006337,discount_type_2,1.64,1.89,3.1
17167,9768,2019-01-31,Wed,15:33:00,Skittles wildberry,Full Size,Good,Wholesale,Type_A,9000000912,discount_type_1,208.37,1.35,281.3
17168,9768,2019-01-31,Wed,15:33:00,Starburst,Full Size,Good,Wholesale,Type_A,9000000925,discount_type_1,208.37,1.35,281.3
17169,9767,2019-01-30,Wed,15:29:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17170,9767,2019-01-30,Wed,15:29:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17171,9763,2019-01-30,Wed,15:14:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_4,1.63,1.05,1.71
17172,9762,2019-01-30,Wed,15:09:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_4,1.63,1.05,1.71
17173,9761,2019-01-31,Wed,15:09:00,Reeses pieces,Full Size,Good,Wholesale,Type_A,9000000917,discount_type_1,208.37,1.35,281.3
17174,9761,2019-01-31,Wed,15:09:00,Reeses pieces,Full Size,Good,Wholesale,Type_A,9000000916,discount_type_1,208.37,1.35,281.3
17175,9760,2019-01-30,Wed,15:06:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,A000006263,discount_type_1,0.47,3.26,1.53
17176,9758,2019-01-30,Wed,15:00:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17177,9756,2019-01-30,Wed,14:58:00,Skittles original,Full Size,Good,Retail,Type_A,9000000884,discount_type_6,3.27,1.57,5.13
17178,9754,2019-01-30,Wed,14:52:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17179,9753,2019-01-30,Wed,14:51:00,Lifesavers big ring gummies,Full Size,Good,Retail,Type_A,A000006263,discount_type_1,13.12,2.6,34.11
17180,9752,2019-01-30,Wed,14:46:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006261,discount_type_1,1.66,3.01,5.0
17181,9752,2019-01-30,Wed,14:46:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.66,2.07,3.44
17182,9750,2019-01-30,Wed,14:42:00,Air Heads,Full Size,Good,Retail,Type_A,9000000858,discount_type_1,1.63,4.1,6.68
17183,9748,2019-01-30,Wed,14:27:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_1,0.28,3.7,1.04
17184,9745,2019-01-30,Wed,14:15:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17185,9744,2019-01-30,Wed,13:52:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17186,9744,2019-01-30,Wed,13:52:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17187,9744,2019-01-30,Wed,13:52:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17188,9744,2019-01-30,Wed,13:52:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17189,9743,2019-01-30,Wed,13:44:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_4,1.63,1.05,1.71
17190,9742,2019-01-30,Wed,13:39:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_4,1.63,1.05,1.71
17191,9737,2019-01-30,Wed,12:44:00,Reeses pieces,Full Size,Good,Retail,Type_A,A000006341,discount_type_2,1.65,3.66,6.04
17192,9734,2019-01-30,Wed,12:31:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_4,1.63,1.05,1.71
17193,9732,2019-01-30,Wed,11:41:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.64,1.88,3.08
17194,9730,2019-01-30,Wed,11:24:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17195,9726,2019-01-30,Wed,11:03:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.65,2.08,3.43
17196,9725,2019-01-30,Wed,10:54:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_15,1.63,0.95,1.55
17197,9724,2019-01-30,Wed,10:34:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17198,9720,2019-01-30,Wed,09:51:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_5,1.63,1.05,1.71
17199,9719,2019-01-30,Wed,09:34:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17200,9715,2019-01-30,Wed,08:59:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17201,9714,2019-01-30,Wed,08:26:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_8,3.28,1.56,5.12
17202,9712,2019-01-30,Wed,08:18:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_1,1.63,1.05,1.71
17203,9710,2019-01-30,Wed,08:11:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_8,0.51,2.02,1.03
17204,9709,2019-01-29,Tue,21:47:00,Starburst,Fun Size,Good,Retail,Type_A,9000000811,discount_type_2,1.63,0.95,1.55
17205,9708,2019-01-29,Tue,21:36:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_2,1.66,3.63,6.03
17206,9700,2019-01-29,Tue,20:19:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,3.28,1.65,5.41
17207,9699,2019-01-29,Tue,20:15:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,0.95,3.06,2.91
17208,9699,2019-01-29,Tue,20:15:00,Haribo Sour Bears,Full Size,Good,Retail,Type_A,A000006342,discount_type_1,0.49,4.22,2.07
17209,9698,2019-01-29,Tue,20:02:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,1.66,1.86,3.09
17210,9697,2019-01-29,Tue,20:00:00,Skittles original,Fun Size,Good,Retail,Type_A,9000000797,discount_type_1,0.56,3.7,2.07
17211,9696,2019-01-29,Tue,19:34:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006337,discount_type_1,0.81,2.11,1.71
17212,9696,2019-01-29,Tue,19:34:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,0.82,2.1,1.72
17213,9695,2019-01-29,Tue,19:32:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,1.65,1.83,3.02
17214,9695,2019-01-29,Tue,19:32:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006337,discount_type_1,1.64,1.83,3.0
17215,9694,2019-01-29,Tue,19:18:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_40,3.0,0.0,0.0
17216,9692,2019-01-29,Tue,19:11:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,1.64,1.89,3.1
17217,9690,2019-01-29,Tue,18:46:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17218,9689,2019-01-29,Tue,18:43:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_2,3.3,1.64,5.41
17219,9686,2019-01-29,Tue,18:10:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_2,1.67,2.68,4.48
17220,9685,2019-01-29,Tue,17:59:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_1,0.28,3.69,1.03
17221,9684,2019-01-29,Tue,17:58:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,0.95,2.4,2.28
17222,9683,2019-01-29,Tue,17:55:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,3.28,1.83,6.0
17223,9682,2019-01-29,Tue,17:54:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.66,1.86,3.09
17224,9681,2019-01-29,Tue,17:51:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,1.65,1.64,2.71
17225,9681,2019-01-29,Tue,17:51:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_2,1.66,1.64,2.72
17226,9676,2019-01-29,Tue,17:31:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,1.67,1.86,3.11
17227,9675,2019-01-29,Tue,17:26:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17228,9675,2019-01-29,Tue,17:26:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17229,9674,2019-01-29,Tue,17:23:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_2,0.83,1.87,1.55
17230,9673,2019-01-29,Tue,17:20:00,Starburst,Full Size,Good,Retail,Type_A,A000006266,discount_type_1,3.27,3.38,11.05
17231,9673,2019-01-29,Tue,17:20:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_1,3.29,3.38,11.12
17232,9671,2019-01-29,Tue,16:31:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,0.48,2.26,1.08
17233,9669,2019-01-29,Tue,16:22:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_24,1.63,1.06,1.73
17234,9668,2019-01-29,Tue,16:14:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_24,1.63,1.06,1.73
17235,9667,2019-01-29,Tue,16:05:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_4,1.63,1.06,1.73
17236,9667,2019-01-29,Tue,16:05:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_4,1.63,1.06,1.73
17237,9666,2019-01-29,Tue,15:51:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,0.49,2.2,1.08
17238,9664,2019-01-29,Tue,15:43:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17239,9663,2019-01-29,Tue,15:37:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17240,9659,2019-01-29,Tue,15:23:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17241,9656,2019-01-29,Tue,14:55:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,0.5,2.4,1.2
17242,9655,2019-01-29,Tue,14:41:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17243,9653,2019-01-29,Tue,14:14:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17244,9651,2019-01-29,Tue,13:55:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_52,0.28,2.78,0.78
17245,9648,2019-01-29,Tue,13:14:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17246,9648,2019-01-29,Tue,13:14:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17247,9647,2019-01-29,Tue,13:10:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17248,9647,2019-01-29,Tue,13:10:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17249,9646,2019-01-29,Tue,13:04:00,Mr Good Bar,Full Size,Good,Retail,Type_A,A000006259,discount_type_1,1.66,3.01,5.0
17250,9646,2019-01-29,Tue,13:04:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17251,9646,2019-01-29,Tue,13:04:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17252,9646,2019-01-29,Tue,13:04:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000907,discount_type_1,1.63,1.06,1.73
17253,9645,2019-01-29,Tue,13:03:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17254,9644,2019-01-29,Tue,12:54:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_1,0.28,3.7,1.04
17255,9642,2019-01-29,Tue,12:48:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_2,1.67,1.85,3.09
17256,9639,2019-01-29,Tue,12:42:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_1,0.51,2.12,1.08
17257,9638,2019-01-29,Tue,12:35:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_1,1.66,2.07,3.44
17258,9636,2019-01-29,Tue,12:24:00,Starburst,Full Size,Good,Retail,Type_A,A000006266,discount_type_12,1.66,1.55,2.57
17259,9635,2019-01-29,Tue,12:04:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_1,0.95,4.12,3.91
17260,9635,2019-01-29,Tue,12:04:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_1,3.29,1.83,6.02
17261,9635,2019-01-29,Tue,12:04:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_1,1.65,2.09,3.45
17262,9633,2019-01-29,Tue,11:54:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.66,1.87,3.1
17263,9632,2019-01-29,Tue,11:52:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_15,3.27,1.47,4.81
17264,9632,2019-01-29,Tue,11:52:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_15,3.29,1.47,4.84
17265,9632,2019-01-29,Tue,11:52:00,Snickers Crisper,Full Size,Good,Retail,Type_A,A000006337,discount_type_15,3.27,1.47,4.81
17266,9632,2019-01-29,Tue,11:52:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_15,3.28,1.47,4.82
17267,9630,2019-01-29,Tue,11:48:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17268,9630,2019-01-29,Tue,11:48:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17269,9629,2019-01-29,Tue,11:12:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_4,1.63,1.06,1.73
17270,9628,2019-01-29,Tue,10:58:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17271,9628,2019-01-29,Tue,10:58:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17272,9624,2019-01-29,Tue,10:40:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,13.07,1.48,19.34
17273,9623,2019-01-29,Tue,10:35:00,Sour Patch Tricksters,Full Size,Good,Retail,Type_A,9000000909,discount_type_2,13.05,1.48,19.31
17274,9622,2019-01-29,Tue,10:15:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_2,0.83,1.86,1.54
17275,9621,2019-01-29,Tue,10:04:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_4,1.63,1.06,1.73
17276,9618,2019-01-29,Tue,09:21:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_8,6.55,1.4,9.17
17277,9618,2019-01-29,Tue,09:21:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_8,6.52,1.4,9.13
17278,9617,2019-01-29,Tue,09:14:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17279,9616,2019-01-29,Tue,08:47:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_4,1.65,1.77,2.92
17280,9616,2019-01-29,Tue,08:47:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_4,1.63,1.06,1.73
17281,9615,2019-01-29,Tue,08:45:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17282,9615,2019-01-29,Tue,08:45:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17283,9612,2019-01-28,Mon,21:02:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17284,9612,2019-01-28,Mon,21:02:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_1,1.63,1.06,1.73
17285,9610,2019-01-28,Mon,21:00:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_1,1.66,4.04,6.71
17286,9609,2019-01-28,Mon,20:56:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_2,1.66,1.87,3.1
17287,9608,2019-01-28,Mon,20:37:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000006264,discount_type_1,0.48,3.2,1.54
17288,9608,2019-01-28,Mon,20:37:00,Milk Duds,Full Size,Good,Retail,Type_A,A000006265,discount_type_1,0.49,2.47,1.21
17289,9607,2019-01-28,Mon,20:36:00,Peanut butter M&Ms,Full Size,Good,Retail,Type_A,A000006264,discount_type_1,0.5,3.08,1.54
17290,9604,2019-01-28,Mon,20:28:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,1.67,1.85,3.09
17291,9602,2019-01-28,Mon,20:03:00,Junior Mints,Full Size,Good,Retail,Type_A,9000000859,discount_type_2,1.65,1.88,3.1
17292,9601,2019-01-28,Mon,20:01:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.65,1.88,3.1
17293,9600,2019-01-28,Mon,19:33:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_32,1.63,1.06,1.73
17294,9597,2019-01-28,Mon,19:31:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17295,9597,2019-01-28,Mon,19:31:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17296,9597,2019-01-28,Mon,19:31:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_2,1.63,0.95,1.55
17297,9595,2019-01-28,Mon,19:23:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,6.53,1.48,9.66
17298,9595,2019-01-28,Mon,19:23:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_2,6.53,1.48,9.66
17299,9594,2019-01-28,Mon,18:54:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.66,1.86,3.09
17300,9594,2019-01-28,Mon,18:54:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_2,0.28,3.33,0.93
17301,9593,2019-01-28,Mon,18:26:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_2,1.66,2.7,4.48
17302,9591,2019-01-28,Mon,18:22:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_2,1.63,0.95,1.55
17303,9591,2019-01-28,Mon,18:22:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17304,9590,2019-01-28,Mon,18:21:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17305,9588,2019-01-28,Mon,17:56:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,0.49,2.2,1.08
17306,9587,2019-01-28,Mon,17:33:00,Air Heads,Full Size,Good,Retail,Type_A,9000000858,discount_type_1,1.67,4.02,6.71
17307,9585,2019-01-28,Mon,16:58:00,Reeses stuffed with pieces,Full Size,Good,Retail,Type_A,9000000804,discount_type_2,0.5,2.15,1.08
17308,9584,2019-01-28,Mon,16:51:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17309,9582,2019-01-28,Mon,16:45:00,Nestle Butterfinger,Full Size,Good,Retail,Type_A,9000000764,discount_type_2,3.29,1.64,5.4
17310,9581,2019-01-28,Mon,16:42:00,100 Grand,Full Size,Good,Retail,Type_A,9000000759,discount_type_1,1.67,2.78,4.64
17311,9581,2019-01-28,Mon,16:42:00,Reeses Peanut Butter cup,Full Size,Good,Retail,Type_A,A000006261,discount_type_1,1.66,2.78,4.61
17312,9580,2019-01-28,Mon,16:37:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.66,1.86,3.09
17313,9576,2019-01-28,Mon,16:23:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,6.51,1.06,6.9
17314,9572,2019-01-28,Mon,15:59:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_2,1.66,1.87,3.1
17315,9571,2019-01-28,Mon,15:53:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_1,0.5,4.1,2.05
17316,9569,2019-01-28,Mon,15:51:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_32,1.63,1.06,1.73
17317,9569,2019-01-28,Mon,15:51:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_32,1.63,1.06,1.73
17318,9568,2019-01-28,Mon,15:49:00,Reeses Miniatures,Fun Size,Good,Retail,Type_A,9000000821,discount_type_72,0.28,0.15,0.04
17319,9567,2019-01-28,Mon,15:43:00,Skittles wildberry,Full Size,Good,Retail,Type_A,9000001250,discount_type_1,13.16,1.63,21.45
17320,9565,2019-01-28,Mon,15:37:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_1,1.63,1.06,1.73
17321,9564,2019-01-28,Mon,15:37:00,Hersheys Special Dark,Full Size,Good,Retail,Type_A,A000006260,discount_type_2,0.82,3.68,3.02
17322,9563,2019-01-28,Mon,15:35:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_2,1.63,0.95,1.55
17323,9563,2019-01-28,Mon,15:35:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_2,1.63,0.95,1.55
17324,9563,2019-01-28,Mon,15:35:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17325,9563,2019-01-28,Mon,15:35:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17326,9563,2019-01-28,Mon,15:35:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17327,9563,2019-01-28,Mon,15:35:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17328,9563,2019-01-28,Mon,15:35:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17329,9563,2019-01-28,Mon,15:35:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
17330,9560,2019-01-28,Mon,15:28:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_32,1.63,1.06,1.73
17331,9560,2019-01-28,Mon,15:28:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_32,1.63,1.06,1.73
17332,9560,2019-01-28,Mon,15:28:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_32,1.63,1.06,1.73
17333,9560,2019-01-28,Mon,15:28:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_32,1.63,1.06,1.73
17334,9560,2019-01-28,Mon,15:28:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_32,1.63,1.06,1.73
17335,9560,2019-01-28,Mon,15:28:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_32,1.63,1.06,1.73
17336,9560,2019-01-28,Mon,15:28:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_32,1.63,1.06,1.73
17337,9560,2019-01-28,Mon,15:28:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_32,1.63,1.06,1.73
17338,9559,2019-01-28,Mon,15:23:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_4,1.63,1.06,1.73
17339,9556,2019-01-28,Mon,15:16:00,Hersheys Special Dark,Fun Size,Good,Retail,Type_A,A000006228,discount_type_2,1.63,0.95,1.55
17340,9555,2019-01-28,Mon,15:01:00,Nestle Butterfinger,Fun Size,Good,Retail,Type_A,9000000906,discount_type_2,1.63,0.95,1.55
17341,9554,2019-01-28,Mon,15:00:00,Hersheys Kisses,Fun Size,Good,Retail,Type_A,A000006232,discount_type_2,1.63,0.95,1.55
