,invoice,package_id,qty,unit_price,sale_amount,item_name,date,day,time,transaction,category,store_category,campaign,metro_area,county_1,total_market_sales
65569,1655,9000000760,6.53,1.72,11.23,Skittles original,2018-11-06,Tue,12:45:00,Good,Retail,Type_A,discount_type_1,,,
65570,1653,9000000757,3.27,1.07,3.5,3 Musketeers,2018-11-06,Tue,12:30:00,Good,Retail,Type_A,discount_type_6,,,
65573,1653,9000000759,6.53,1.07,6.99,100 Grand,2018-11-06,Tue,12:30:00,Good,Retail,Type_A,discount_type_6,,,
65576,1653,9000000764,3.27,1.07,3.5,Nestle Butterfinger,2018-11-06,Tue,12:30:00,Good,Retail,Type_A,discount_type_6,,,
65579,1650,9000000757,1.65,1.36,2.24,3 Musketeers,2018-11-06,Tue,11:58:00,Good,Retail,Type_A,discount_type_12,,,
65580,1647,9000000760,1.67,1.18,1.97,Skittles original,2018-11-06,Tue,11:31:00,Good,Retail,Type_A,discount_type_6,,,
65582,1647,9000000762,1.67,1.18,1.97,Starburst,2018-11-06,Tue,11:31:00,Good,Retail,Type_A,discount_type_6,,,
65584,1646,9000000758,6.52,1.72,11.21,Air Heads,2018-11-06,Tue,11:23:00,Good,Retail,Type_A,discount_type_1,,,
65585,1645,9000000765,1.63,2.12,3.46,Snickers,2018-11-06,Tue,11:03:00,Good,Retail,Type_A,discount_type_1,,,
65586,1644,9000000759,1.63,2.12,3.46,100 Grand,2018-11-06,Tue,11:03:00,Good,Retail,Type_A,discount_type_1,,,
65587,1643,9000000765,6.53,1.71,11.17,Snickers,2018-11-06,Tue,11:01:00,Good,Retail,Type_A,discount_type_1,,,
65589,1643,9000000758,3.29,1.71,5.63,Air Heads,2018-11-06,Tue,11:01:00,Good,Retail,Type_A,discount_type_1,,,
65591,1642,9000000758,1.64,2.11,3.46,Air Heads,2018-11-06,Tue,10:52:00,Good,Retail,Type_A,discount_type_1,,,
65592,1641,9000000758,1.64,2.11,3.46,Air Heads,2018-11-06,Tue,10:39:00,Good,Retail,Type_A,discount_type_1,,,
65593,1640,9000000763,0.47,2.12,1.0,Reeses pieces,2018-11-06,Tue,10:23:00,Good,Retail,Type_A,discount_type_1,,,
65595,1640,9000000765,0.47,2.12,1.0,Snickers,2018-11-06,Tue,10:23:00,Good,Retail,Type_A,discount_type_1,,,
65597,1639,9000000762,0.51,2.36,1.2,Starburst,2018-11-06,Tue,10:18:00,Good,Retail,Type_A,discount_type_1,,,
65598,1638,9000000764,0.47,2.12,1.0,Nestle Butterfinger,2018-11-06,Tue,10:17:00,Good,Retail,Type_A,discount_type_1,,,
65600,1638,9000000758,0.51,2.12,1.08,Air Heads,2018-11-06,Tue,10:17:00,Good,Retail,Type_A,discount_type_1,,,
65602,1635,9000000765,1.63,1.9,3.1,Snickers,2018-11-06,Tue,09:26:00,Good,Retail,Type_A,discount_type_13,,,
65603,1634,9000000759,1.67,1.86,3.11,100 Grand,2018-11-06,Tue,08:39:00,Good,Retail,Type_A,discount_type_13,,,
65604,1633,9000000764,1.63,1.9,3.1,Nestle Butterfinger,2018-11-06,Tue,08:39:00,Good,Retail,Type_A,discount_type_13,,,
65605,1632,9000000758,1.67,1.86,3.11,Air Heads,2018-11-06,Tue,08:31:00,Good,Retail,Type_A,discount_type_13,,,
65606,1631,9000000760,0.51,2.13,1.09,Skittles original,2018-11-06,Tue,08:24:00,Good,Retail,Type_A,discount_type_13,,,
65607,1629,9000000759,1.63,2.12,3.46,100 Grand,2018-11-06,Tue,08:14:00,Good,Retail,Type_A,discount_type_1,,,
65608,1627,9000000757,1.67,2.07,3.46,3 Musketeers,2018-11-05,Mon,20:49:00,Good,Retail,Type_A,discount_type_1,,,
65609,1626,9000000766,6.52,1.55,10.11,Milky Way,2018-11-05,Mon,20:38:00,Good,Retail,Type_A,discount_type_2,,,
65610,1624,9000000761,1.67,1.87,3.12,Reeses Peanut Butter cup,2018-11-05,Mon,20:32:00,Good,Retail,Type_A,discount_type_2,,,
65611,1623,9000000758,3.28,1.66,5.44,Air Heads,2018-11-05,Mon,20:14:00,Good,Retail,Type_A,discount_type_2,,,
65613,1623,9000000766,1.67,1.86,3.11,Milky Way,2018-11-05,Mon,20:14:00,Good,Retail,Type_A,discount_type_2,,,
65615,1622,9000000765,1.67,2.07,3.46,Snickers,2018-11-05,Mon,19:54:00,Good,Retail,Type_A,discount_type_1,,,
65616,1621,9000000759,1.67,2.07,3.46,100 Grand,2018-11-05,Mon,19:53:00,Good,Retail,Type_A,discount_type_1,,,
65618,1621,9000000764,1.64,2.11,3.46,Nestle Butterfinger,2018-11-05,Mon,19:53:00,Good,Retail,Type_A,discount_type_1,,,
65620,1620,9000000765,0.49,2.45,1.2,Snickers,2018-11-05,Mon,19:47:00,Good,Retail,Type_A,discount_type_1,,,
65621,1619,9000000765,1.67,1.87,3.12,Snickers,2018-11-05,Mon,19:46:00,Good,Retail,Type_A,discount_type_2,,,
65622,1618,9000000766,0.5,2.17,1.08,Milky Way,2018-11-05,Mon,19:31:00,Good,Retail,Type_A,discount_type_2,,,
65624,1618,9000000758,0.5,2.19,1.1,Air Heads,2018-11-05,Mon,19:31:00,Good,Retail,Type_A,discount_type_2,,,
65626,1617,A000005754,6.53,1.49,9.73,Reeses Miniatures,2018-11-05,Mon,19:05:00,Good,Retail,Type_A,discount_type_2,,,
65628,1617,9000000758,6.52,1.49,9.71,Air Heads,2018-11-05,Mon,19:05:00,Good,Retail,Type_A,discount_type_2,,,
65630,1616,9000000759,1.65,1.89,3.12,100 Grand,2018-11-05,Mon,19:00:00,Good,Retail,Type_A,discount_type_2,,,
65631,1614,9000000759,1.65,1.88,3.1,100 Grand,2018-11-05,Mon,18:50:00,Good,Retail,Type_A,discount_type_2,,,
65632,1613,9000000758,0.5,2.43,1.22,Air Heads,2018-11-05,Mon,18:47:00,Good,Retail,Type_A,discount_type_1,,,
65633,1611,9000000758,1.67,1.86,3.11,Air Heads,2018-11-05,Mon,18:40:00,Good,Retail,Type_A,discount_type_2,,,
65634,1608,9000000758,0.5,2.43,1.22,Air Heads,2018-11-05,Mon,18:14:00,Good,Retail,Type_A,discount_type_1,,,
65635,1604,9000000763,0.48,2.12,1.02,Reeses pieces,2018-11-05,Mon,18:05:00,Good,Retail,Type_A,discount_type_1,,,
65640,1604,9000000758,0.49,2.12,1.04,Air Heads,2018-11-05,Mon,18:05:00,Good,Retail,Type_A,discount_type_1,,,
65645,1604,9000000759,0.49,2.12,1.04,100 Grand,2018-11-05,Mon,18:05:00,Good,Retail,Type_A,discount_type_1,,,
65650,1604,A000005754,0.48,2.12,1.02,Reeses Miniatures,2018-11-05,Mon,18:05:00,Good,Retail,Type_A,discount_type_1,,,
65655,1604,9000000765,0.5,2.12,1.06,Snickers,2018-11-05,Mon,18:05:00,Good,Retail,Type_A,discount_type_1,,,
65660,1603,9000000758,0.47,2.55,1.2,Air Heads,2018-11-05,Mon,17:44:00,Good,Retail,Type_A,discount_type_1,,,
65661,1602,9000000758,1.65,1.89,3.12,Air Heads,2018-11-05,Mon,17:26:00,Good,Retail,Type_A,discount_type_2,,,
65662,1600,9000000764,3.27,1.66,5.43,Nestle Butterfinger,2018-11-05,Mon,17:21:00,Good,Retail,Type_A,discount_type_2,,,
65663,1599,9000000762,1.64,1.65,2.71,Starburst,2018-11-05,Mon,17:11:00,Good,Retail,Type_A,discount_type_2,,,
65665,1599,9000000761,1.67,1.65,2.76,Reeses Peanut Butter cup,2018-11-05,Mon,17:11:00,Good,Retail,Type_A,discount_type_2,,,
65667,1598,9000000759,6.54,1.54,10.07,100 Grand,2018-11-05,Mon,16:55:00,Good,Retail,Type_A,discount_type_2,,,
65668,1597,9000000760,3.3,1.65,5.44,Skittles original,2018-11-05,Mon,16:39:00,Good,Retail,Type_A,discount_type_2,,,
65669,1595,9000000766,0.84,1.86,1.56,Milky Way,2018-11-05,Mon,16:18:00,Good,Retail,Type_A,discount_type_2,,,
65670,1594,9000000759,6.53,1.66,10.84,100 Grand,2018-11-05,Mon,16:00:00,Good,Retail,Type_A,discount_type_1,,,
65672,1594,9000000764,6.52,1.66,10.82,Nestle Butterfinger,2018-11-05,Mon,16:00:00,Good,Retail,Type_A,discount_type_1,,,
65674,1593,9000000764,6.53,1.49,9.73,Nestle Butterfinger,2018-11-05,Mon,15:58:00,Good,Retail,Type_A,discount_type_2,,,
65676,1593,9000000759,6.53,1.49,9.73,100 Grand,2018-11-05,Mon,15:58:00,Good,Retail,Type_A,discount_type_2,,,
65678,1590,9000000759,1.64,2.1,3.44,100 Grand,2018-11-05,Mon,15:49:00,Good,Retail,Type_A,discount_type_1,,,
65680,1590,9000000758,1.64,2.1,3.44,Air Heads,2018-11-05,Mon,15:49:00,Good,Retail,Type_A,discount_type_1,,,
65682,1589,9000000763,1.66,1.64,2.72,Reeses pieces,2018-11-05,Mon,15:43:00,Good,Retail,Type_A,discount_type_2,,,
65684,1589,9000000758,1.66,1.64,2.72,Air Heads,2018-11-05,Mon,15:43:00,Good,Retail,Type_A,discount_type_2,,,
65686,1588,A000005754,1.64,2.1,3.44,Reeses Miniatures,2018-11-05,Mon,15:33:00,Good,Retail,Type_A,discount_type_1,,,
65687,1586,9000000759,6.52,1.72,11.21,100 Grand,2018-11-05,Mon,15:28:00,Good,Retail,Type_A,discount_type_1,,,
65688,1585,9000000759,0.49,2.45,1.2,100 Grand,2018-11-05,Mon,15:25:00,Good,Retail,Type_A,discount_type_1,,,
65689,1584,9000000760,0.49,2.12,1.04,Skittles original,2018-11-05,Mon,15:22:00,Good,Retail,Type_A,discount_type_1,,,
65691,1584,9000000758,0.5,2.12,1.06,Air Heads,2018-11-05,Mon,15:22:00,Good,Retail,Type_A,discount_type_1,,,
65693,1583,9000000759,1.63,1.9,3.1,100 Grand,2018-11-05,Mon,15:13:00,Good,Retail,Type_A,discount_type_15,,,
65694,1582,9000000764,6.52,1.07,6.98,Nestle Butterfinger,2018-11-05,Mon,15:12:00,Good,Retail,Type_A,discount_type_6,,,
65696,1582,A000005754,6.53,1.07,6.99,Reeses Miniatures,2018-11-05,Mon,15:12:00,Good,Retail,Type_A,discount_type_6,,,
65698,1581,9000000763,0.81,2.12,1.72,Reeses pieces,2018-11-05,Mon,15:08:00,Good,Retail,Type_A,discount_type_12,,,
65699,1580,9000000760,1.66,1.87,3.1,Skittles original,2018-11-05,Mon,14:42:00,Good,Retail,Type_A,discount_type_2,,,
65700,1579,9000000760,1.67,1.87,3.12,Skittles original,2018-11-05,Mon,14:33:00,Good,Retail,Type_A,discount_type_2,,,
65701,1578,9000000758,3.29,1.65,5.43,Air Heads,2018-11-05,Mon,14:24:00,Good,Retail,Type_A,discount_type_2,,,
65702,1577,A000005754,0.5,2.17,1.08,Reeses Miniatures,2018-11-05,Mon,13:54:00,Good,Retail,Type_A,discount_type_2,,,
65703,1576,9000000764,0.82,1.83,1.5,Nestle Butterfinger,2018-11-05,Mon,13:50:00,Good,Retail,Type_A,discount_type_1,,,
65706,1576,A000005754,1.67,1.82,3.04,Reeses Miniatures,2018-11-05,Mon,13:50:00,Good,Retail,Type_A,discount_type_1,,,
65709,1576,9000000766,0.83,1.83,1.52,Milky Way,2018-11-05,Mon,13:50:00,Good,Retail,Type_A,discount_type_1,,,
65712,1575,9000000763,3.27,1.72,5.62,Reeses pieces,2018-11-05,Mon,13:48:00,Good,Retail,Type_A,discount_type_1,,,
65714,1575,9000000765,3.27,1.72,5.62,Snickers,2018-11-05,Mon,13:48:00,Good,Retail,Type_A,discount_type_1,,,
65716,1574,9000000763,13.03,1.49,19.41,Reeses pieces,2018-11-05,Mon,13:38:00,Good,Retail,Type_A,discount_type_2,,,
65717,1573,9000000758,1.67,1.82,3.04,Air Heads,2018-11-05,Mon,13:37:00,Good,Retail,Type_A,discount_type_1,,,
65719,1573,9000000765,1.65,1.82,3.0,Snickers,2018-11-05,Mon,13:37:00,Good,Retail,Type_A,discount_type_1,,,
65721,1571,9000000762,0.94,2.12,1.99,Starburst,2018-11-05,Mon,13:33:00,Good,Retail,Type_A,discount_type_1,,,
65722,1569,9000000765,1.67,1.87,3.12,Snickers,2018-11-05,Mon,12:47:00,Good,Retail,Type_A,discount_type_2,,,
65723,1567,9000000762,6.57,1.71,11.23,Starburst,2018-11-05,Mon,12:08:00,Good,Retail,Type_A,discount_type_1,,,
65724,1563,9000000765,0.5,2.17,1.08,Snickers,2018-11-05,Mon,11:30:00,Good,Retail,Type_A,discount_type_2,,,
65725,1562,A000005754,3.3,1.65,5.44,Reeses Miniatures,2018-11-05,Mon,11:23:00,Good,Retail,Type_A,discount_type_2,,,
65726,1561,9000000762,0.94,2.12,1.99,Starburst,2018-11-05,Mon,11:22:00,Good,Retail,Type_A,discount_type_1,,,
65727,1560,A000005754,1.65,2.1,3.46,Reeses Miniatures,2018-11-05,Mon,11:18:00,Good,Retail,Type_A,discount_type_1,,,
65728,1559,9000000757,1.64,2.1,3.44,3 Musketeers,2018-11-05,Mon,11:18:00,Good,Retail,Type_A,discount_type_1,,,
65729,1558,9000000765,0.47,2.29,1.08,Snickers,2018-11-05,Mon,11:05:00,Good,Retail,Type_A,discount_type_2,,,
65730,1556,A000005754,1.66,1.65,2.74,Reeses Miniatures,2018-11-05,Mon,10:40:00,Good,Retail,Type_A,discount_type_2,,,
65732,1556,9000000758,1.65,1.65,2.72,Air Heads,2018-11-05,Mon,10:40:00,Good,Retail,Type_A,discount_type_2,,,
65734,1552,A000005754,1.66,1.63,2.71,Reeses Miniatures,2018-11-05,Mon,09:56:00,Good,Retail,Type_A,discount_type_13,,,
65736,1552,9000000758,1.67,1.63,2.72,Air Heads,2018-11-05,Mon,09:56:00,Good,Retail,Type_A,discount_type_13,,,
65738,1549,9000000765,0.84,1.64,1.38,Snickers,2018-11-05,Mon,09:23:00,Good,Retail,Type_A,discount_type_13,,,
65741,1549,9000000761,0.83,1.64,1.36,Reeses Peanut Butter cup,2018-11-05,Mon,09:23:00,Good,Retail,Type_A,discount_type_13,,,
65744,1549,9000000763,1.65,1.64,2.71,Reeses pieces,2018-11-05,Mon,09:23:00,Good,Retail,Type_A,discount_type_13,,,
65747,1548,9000000761,0.51,2.14,1.09,Reeses Peanut Butter cup,2018-11-05,Mon,08:41:00,Good,Retail,Type_A,discount_type_13,,,
65749,1548,9000000765,0.51,2.14,1.09,Snickers,2018-11-05,Mon,08:41:00,Good,Retail,Type_A,discount_type_13,,,
65751,1547,9000000758,1.67,1.83,3.06,Air Heads,2018-11-05,Mon,08:37:00,Good,Retail,Type_A,discount_type_1,,,
65754,1547,9000000761,1.67,1.83,3.06,Reeses Peanut Butter cup,2018-11-05,Mon,08:37:00,Good,Retail,Type_A,discount_type_1,,,
65757,1547,9000000763,1.63,1.83,2.98,Reeses pieces,2018-11-05,Mon,08:37:00,Good,Retail,Type_A,discount_type_1,,,
65760,1545,A000005754,1.67,1.86,3.11,Reeses Miniatures,2018-11-05,Mon,08:31:00,Good,Retail,Type_A,discount_type_13,,,
65761,1543,9000000764,0.5,2.43,1.22,Nestle Butterfinger,2018-11-04,Sun,20:50:00,Good,Retail,Type_A,discount_type_1,,,
65763,1543,9000000765,0.47,2.55,1.2,Snickers,2018-11-04,Sun,20:50:00,Good,Retail,Type_A,discount_type_1,,,
65765,1542,9000000765,1.67,2.07,3.46,Snickers,2018-11-04,Sun,20:35:00,Good,Retail,Type_A,discount_type_1,,,
65766,1540,9000000764,0.82,1.89,1.55,Nestle Butterfinger,2018-11-04,Sun,20:31:00,Good,Retail,Type_A,discount_type_2,,,
65768,1540,9000000765,0.83,1.89,1.57,Snickers,2018-11-04,Sun,20:31:00,Good,Retail,Type_A,discount_type_2,,,
65770,1539,9000000762,13.02,1.49,19.4,Starburst,2018-11-04,Sun,20:20:00,Good,Retail,Type_A,discount_type_2,,,
65771,1538,9000000760,3.26,1.86,6.06,Skittles original,2018-11-04,Sun,20:07:00,Good,Retail,Type_A,discount_type_1,,,
65772,1537,A000005754,1.66,1.37,2.27,Reeses Miniatures,2018-11-04,Sun,19:45:00,Good,Retail,Type_A,discount_type_215,,,
65774,1537,9000000766,1.66,1.37,2.27,Milky Way,2018-11-04,Sun,19:45:00,Good,Retail,Type_A,discount_type_215,,,
65776,1536,9000000760,0.81,2.12,1.72,Skittles original,2018-11-04,Sun,19:36:00,Good,Retail,Type_A,discount_type_1,,,
65778,1536,9000000758,0.81,2.12,1.72,Air Heads,2018-11-04,Sun,19:36:00,Good,Retail,Type_A,discount_type_1,,,
65780,1535,9000000766,1.67,1.56,2.61,Milky Way,2018-11-04,Sun,17:57:00,Good,Retail,Type_A,discount_type_215,,,
65781,1534,A000005754,1.65,1.57,2.59,Reeses Miniatures,2018-11-04,Sun,17:49:00,Good,Retail,Type_A,discount_type_215,,,
65782,1533,9000000759,3.29,1.65,5.43,100 Grand,2018-11-04,Sun,17:49:00,Good,Retail,Type_A,discount_type_15,,,
65783,1532,9000000764,1.67,1.87,3.12,Nestle Butterfinger,2018-11-04,Sun,17:46:00,Good,Retail,Type_A,discount_type_15,,,
65784,1531,9000000761,1.67,1.87,3.12,Reeses Peanut Butter cup,2018-11-04,Sun,17:39:00,Good,Retail,Type_A,discount_type_2,,,
65785,1530,9000000762,1.66,1.83,3.04,Starburst,2018-11-04,Sun,17:27:00,Good,Retail,Type_A,discount_type_1,,,
65787,1530,9000000757,1.65,1.83,3.02,3 Musketeers,2018-11-04,Sun,17:27:00,Good,Retail,Type_A,discount_type_1,,,
65789,1529,9000000758,1.67,2.07,3.46,Air Heads,2018-11-04,Sun,17:24:00,Good,Retail,Type_A,discount_type_1,,,
65790,1526,9000000758,1.67,1.56,2.61,Air Heads,2018-11-04,Sun,17:02:00,Good,Retail,Type_A,discount_type_215,,,
65791,1525,9000000761,6.52,1.66,10.82,Reeses Peanut Butter cup,2018-11-04,Sun,16:49:00,Good,Retail,Type_A,discount_type_1,,,
65793,1525,9000000762,6.53,1.66,10.84,Starburst,2018-11-04,Sun,16:49:00,Good,Retail,Type_A,discount_type_1,,,
65795,1524,9000000764,1.67,1.55,2.59,Nestle Butterfinger,2018-11-04,Sun,16:43:00,Good,Retail,Type_A,discount_type_215,,,
65796,1523,A000005754,1.66,1.87,3.1,Reeses Miniatures,2018-11-04,Sun,16:42:00,Good,Retail,Type_A,discount_type_2,,,
65797,1515,9000000766,1.66,2.08,3.45,Milky Way,2018-11-04,Sun,15:42:00,Good,Retail,Type_A,discount_type_1,,,
65798,1512,9000000762,0.95,2.12,2.01,Starburst,2018-11-04,Sun,15:19:00,Good,Retail,Type_A,discount_type_1,,,
65799,1510,9000000765,6.54,1.29,8.44,Snickers,2018-11-04,Sun,14:43:00,Good,Retail,Type_A,discount_type_215,,,
65800,1508,9000000765,3.28,1.38,4.53,Snickers,2018-11-04,Sun,14:27:00,Good,Retail,Type_A,discount_type_215,,,
65801,1507,9000000766,0.51,1.79,0.91,Milky Way,2018-11-04,Sun,14:24:00,Good,Retail,Type_A,discount_type_215,,,
65802,1506,9000000766,1.67,1.55,2.59,Milky Way,2018-11-04,Sun,14:18:00,Good,Retail,Type_A,discount_type_215,,,
65806,1506,A000005754,1.66,1.56,2.59,Reeses Miniatures,2018-11-04,Sun,14:18:00,Good,Retail,Type_A,discount_type_215,,,
65810,1506,9000000758,1.63,1.59,2.59,Air Heads,2018-11-04,Sun,14:18:00,Good,Retail,Type_A,discount_type_215,,,
65814,1506,9000000757,1.64,1.58,2.59,3 Musketeers,2018-11-04,Sun,14:18:00,Good,Retail,Type_A,discount_type_215,,,
65818,1505,9000000766,3.29,1.84,6.05,Milky Way,2018-11-04,Sun,14:18:00,Good,Retail,Type_A,discount_type_1,,,
65819,1503,9000000765,1.65,1.57,2.59,Snickers,2018-11-04,Sun,14:05:00,Good,Retail,Type_A,discount_type_215,,,
65820,1502,9000000762,1.66,1.57,2.61,Starburst,2018-11-04,Sun,13:49:00,Good,Retail,Type_A,discount_type_215,,,
65821,1501,9000000765,1.66,1.56,2.59,Snickers,2018-11-04,Sun,13:46:00,Good,Retail,Type_A,discount_type_215,,,
65824,1501,9000000761,1.64,1.58,2.59,Reeses Peanut Butter cup,2018-11-04,Sun,13:46:00,Good,Retail,Type_A,discount_type_215,,,
65827,1501,9000000766,1.65,1.57,2.59,Milky Way,2018-11-04,Sun,13:46:00,Good,Retail,Type_A,discount_type_215,,,
65830,1500,A000005754,1.64,1.38,2.26,Reeses Miniatures,2018-11-04,Sun,13:09:00,Good,Retail,Type_A,discount_type_215,,,
65832,1500,9000000763,1.65,1.38,2.28,Reeses pieces,2018-11-04,Sun,13:09:00,Good,Retail,Type_A,discount_type_215,,,
65834,1499,A000005754,1.67,1.56,2.61,Reeses Miniatures,2018-11-04,Sun,13:05:00,Good,Retail,Type_A,discount_type_215,,,
65835,1498,9000000764,1.64,1.37,2.25,Nestle Butterfinger,2018-11-04,Sun,13:03:00,Good,Retail,Type_A,discount_type_215,,,
65837,1498,A000005754,1.67,1.37,2.29,Reeses Miniatures,2018-11-04,Sun,13:03:00,Good,Retail,Type_A,discount_type_215,,,
65839,1497,9000000765,0.49,1.86,0.91,Snickers,2018-11-04,Sun,12:59:00,Good,Retail,Type_A,discount_type_215,,,
65842,1497,9000000759,0.5,1.8,0.9,100 Grand,2018-11-04,Sun,12:59:00,Good,Retail,Type_A,discount_type_215,,,
65845,1497,9000000758,0.48,1.87,0.9,Air Heads,2018-11-04,Sun,12:59:00,Good,Retail,Type_A,discount_type_215,,,
65848,1495,9000000758,3.27,1.85,6.05,Air Heads,2018-11-04,Sun,12:45:00,Good,Retail,Type_A,discount_type_1,,,
65849,1494,9000000760,3.28,1.27,4.17,Skittles original,2018-11-04,Sun,12:40:00,Good,Retail,Type_A,discount_type_215,,,
65851,1494,9000000758,3.33,1.27,4.23,Air Heads,2018-11-04,Sun,12:40:00,Good,Retail,Type_A,discount_type_215,,,
65853,1490,A000005754,1.65,1.57,2.59,Reeses Miniatures,2018-11-04,Sun,11:14:00,Good,Retail,Type_A,discount_type_215,,,
65855,1490,9000000761,1.64,1.58,2.59,Reeses Peanut Butter cup,2018-11-04,Sun,11:14:00,Good,Retail,Type_A,discount_type_215,,,
65857,1488,9000000763,1.63,1.59,2.59,Reeses pieces,2018-11-04,Sun,10:58:00,Good,Retail,Type_A,discount_type_215,,,
65858,1486,9000000759,1.67,1.86,3.11,100 Grand,2018-11-04,Sun,10:35:00,Good,Retail,Type_A,discount_type_13,,,
65859,1485,A000005754,1.65,2.1,3.46,Reeses Miniatures,2018-11-04,Sun,10:20:00,Good,Retail,Type_A,discount_type_1,,,
65861,1485,9000000762,0.51,2.39,1.22,Starburst,2018-11-04,Sun,10:20:00,Good,Retail,Type_A,discount_type_1,,,
65863,1484,9000000766,13.02,1.24,16.14,Milky Way,2018-11-04,Sun,10:16:00,Good,Retail,Type_A,discount_type_215,,,
65864,1483,9000000758,13.02,1.24,16.14,Air Heads,2018-11-04,Sun,10:14:00,Good,Retail,Type_A,discount_type_215,,,
65865,1482,9000000765,0.49,2.23,1.09,Snickers,2018-11-04,Sun,10:00:00,Good,Retail,Type_A,discount_type_13,,,
65866,1481,9000000762,3.26,1.08,3.52,Starburst,2018-11-04,Sun,09:50:00,Good,Retail,Type_A,discount_type_3,,,
65872,1481,9000000763,1.63,1.08,1.76,Reeses pieces,2018-11-04,Sun,09:50:00,Good,Retail,Type_A,discount_type_3,,,
65878,1481,9000000765,1.63,1.08,1.76,Snickers,2018-11-04,Sun,09:50:00,Good,Retail,Type_A,discount_type_3,,,
65884,1481,9000000757,1.63,1.08,1.76,3 Musketeers,2018-11-04,Sun,09:50:00,Good,Retail,Type_A,discount_type_3,,,
65890,1481,9000000764,3.26,1.08,3.52,Nestle Butterfinger,2018-11-04,Sun,09:50:00,Good,Retail,Type_A,discount_type_3,,,
65896,1481,9000000758,1.63,1.08,1.76,Air Heads,2018-11-04,Sun,09:50:00,Good,Retail,Type_A,discount_type_3,,,
65902,1480,9000000762,1.67,1.86,3.11,Starburst,2018-11-04,Sun,09:30:00,Good,Retail,Type_A,discount_type_13,,,
65903,1478,9000000766,1.66,1.87,3.1,Milky Way,2018-11-04,Sun,09:24:00,Good,Retail,Type_A,discount_type_13,,,
65905,1478,A000005754,1.67,1.86,3.11,Reeses Miniatures,2018-11-04,Sun,09:24:00,Good,Retail,Type_A,discount_type_13,,,
65907,1477,9000000764,1.65,1.89,3.12,Nestle Butterfinger,2018-11-04,Sun,09:24:00,Good,Retail,Type_A,discount_type_13,,,
65908,1476,9000000765,0.85,1.91,1.62,Snickers,2018-11-04,Sun,09:01:00,Good,Retail,Type_A,discount_type_13,,,
65910,1476,9000000766,0.49,2.21,1.08,Milky Way,2018-11-04,Sun,09:01:00,Good,Retail,Type_A,discount_type_13,,,
65912,1475,A000005754,1.66,1.88,3.12,Reeses Miniatures,2018-11-04,Sun,08:52:00,Good,Retail,Type_A,discount_type_13,,,
65913,1474,A000005754,1.66,1.77,2.94,Reeses Miniatures,2018-11-04,Sun,08:35:00,Good,Retail,Type_A,discount_type_205,,,
65914,1473,9000000762,0.98,2.12,2.08,Starburst,2018-11-03,Sat,21:46:00,Good,Retail,Type_A,discount_type_1,,,
65915,1471,9000000758,1.67,2.07,3.46,Air Heads,2018-11-03,Sat,21:41:00,Good,Retail,Type_A,discount_type_1,,,
65916,1470,9000000766,0.47,2.12,1.0,Milky Way,2018-11-03,Sat,21:26:00,Good,Retail,Type_A,discount_type_1,,,
65918,1470,9000000758,0.5,2.12,1.06,Air Heads,2018-11-03,Sat,21:26:00,Good,Retail,Type_A,discount_type_1,,,
65920,1468,9000000765,1.67,2.07,3.46,Snickers,2018-11-03,Sat,20:53:00,Good,Retail,Type_A,discount_type_1,,,
65921,1467,9000000766,1.67,1.75,2.92,Milky Way,2018-11-03,Sat,20:53:00,Good,Retail,Type_A,discount_type_7,,,
65922,1466,9000000765,1.67,1.69,2.82,Snickers,2018-11-03,Sat,20:36:00,Good,Retail,Type_A,discount_type_1,,,
65926,1466,9000000758,1.66,1.69,2.81,Air Heads,2018-11-03,Sat,20:36:00,Good,Retail,Type_A,discount_type_1,,,
65930,1466,9000000764,1.67,1.69,2.82,Nestle Butterfinger,2018-11-03,Sat,20:36:00,Good,Retail,Type_A,discount_type_1,,,
65934,1466,A000005754,1.66,1.69,2.81,Reeses Miniatures,2018-11-03,Sat,20:36:00,Good,Retail,Type_A,discount_type_1,,,
65938,1465,9000000764,6.51,1.66,10.81,Nestle Butterfinger,2018-11-03,Sat,20:33:00,Good,Retail,Type_A,discount_type_1,,,
65940,1465,9000000757,6.51,1.66,10.81,3 Musketeers,2018-11-03,Sat,20:33:00,Good,Retail,Type_A,discount_type_1,,,
65942,1463,9000000765,13.08,1.65,21.58,Snickers,2018-11-03,Sat,20:19:00,Good,Retail,Type_A,discount_type_1,,,
65943,1459,9000000763,6.55,1.65,10.81,Reeses pieces,2018-11-03,Sat,19:24:00,Good,Retail,Type_A,discount_type_1,,,
65945,1459,9000000766,6.54,1.65,10.79,Milky Way,2018-11-03,Sat,19:24:00,Good,Retail,Type_A,discount_type_1,,,
65947,1458,9000000765,0.84,2.06,1.73,Snickers,2018-11-03,Sat,19:24:00,Good,Retail,Type_A,discount_type_1,,,
65948,1457,9000000758,1.65,1.84,3.04,Air Heads,2018-11-03,Sat,19:18:00,Good,Retail,Type_A,discount_type_1,,,
65950,1457,A000005754,1.64,1.84,3.02,Reeses Miniatures,2018-11-03,Sat,19:18:00,Good,Retail,Type_A,discount_type_1,,,
65952,1454,9000000765,0.48,2.5,1.2,Snickers,2018-11-03,Sat,18:44:00,Good,Retail,Type_A,discount_type_1,,,
